,cluster_id,svc_name,method,path,trace_id,span_id,parent_span_id,st,et,rt,xt,ct,call_size,inflight_dict,rps_dict
10506,us-west-1,sslateingress,POST,/cart/checkout,1585b1493ec76cd0f02917cf6608e0a4,f02917cf6608e0a4,,1714287804223,1714287804400,177,0,0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:228|
10509,us-west-1,sslateingress,POST,/cart/checkout,72a2b9f541ee659e92d7de64a212cc5c,92d7de64a212cc5c,,1714287804306,1714287804430,124,0,0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:228|
10530,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,72a2b9f541ee659e92d7de64a212cc5c,192b79c45bec5926,1270c8c69c52991b,1714287804395,1714287804406,11,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:229|
10544,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,1585b1493ec76cd0f02917cf6608e0a4,e9c58771bae47da6,bb0fcf550a9d8ceb,1714287804269,1714287804275,6,0,0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:226|
10564,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,1585b1493ec76cd0f02917cf6608e0a4,45b1933c40baa22f,bb0fcf550a9d8ceb,1714287804244,1714287804254,10,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:230|
10566,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,72a2b9f541ee659e92d7de64a212cc5c,f4244147d9c3bdca,505771b6d7f31e46,1714287804324,1714287804330,6,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:222|
10626,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,477b7bab8198b4b2d9d3ca4d429a3fbf,a42c20530a70b4d5,d45f6e3758f6a7b9,1714287804828,1714287804837,9,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:2|,cartservice@POST@/hipstershop.CartService/GetCart:240|
10640,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,72a2b9f541ee659e92d7de64a212cc5c,49efc0d1536bcb59,505771b6d7f31e46,1714287804382,1714287804386,4,0,0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:249|
10674,us-west-1,frontend,POST,/cart/checkout,2fdc74e6b0583ff42f7a1f4d01a0f943,461862621c382356,2f7a1f4d01a0f943,1714287804165,1714287804291,126,0,0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:232|
10675,us-west-1,frontend,POST,/cart/checkout,1585b1493ec76cd0f02917cf6608e0a4,f3f0768c80041c20,f02917cf6608e0a4,1714287804229,1714287804393,164,0,0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:229|
10677,us-west-1,frontend,POST,/cart/checkout,72a2b9f541ee659e92d7de64a212cc5c,1270c8c69c52991b,92d7de64a212cc5c,1714287804312,1714287804426,114,0,0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:225|
10696,us-west-1,frontend,POST,/cart/checkout,477b7bab8198b4b2d9d3ca4d429a3fbf,da79427251510eda,d9d3ca4d429a3fbf,1714287804821,1714287804948,127,0,0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:232|
10703,us-west-1,sslateingress,POST,/cart/checkout,2fdc74e6b0583ff42f7a1f4d01a0f943,2f7a1f4d01a0f943,,1714287804163,1714287804296,133,0,0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:222|
10718,us-west-1,sslateingress,POST,/cart/checkout,477b7bab8198b4b2d9d3ca4d429a3fbf,d9d3ca4d429a3fbf,,1714287804817,1714287804956,139,0,0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:235|
10727,us-west-1,currencyservice,POST,/hipstershop.CurrencyService/GetSupportedCurrencies,2fdc74e6b0583ff42f7a1f4d01a0f943,36f46aafe13ea148,461862621c382356,1714287804285,1714287804287,2,0,0,-1,currencyservice@POST@/hipstershop.CurrencyService/Convert:0|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:1|,currencyservice@POST@/hipstershop.CurrencyService/Convert:229|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:233|
10730,us-west-1,currencyservice,POST,/hipstershop.CurrencyService/GetSupportedCurrencies,72a2b9f541ee659e92d7de64a212cc5c,c84287b4cae9bf77,1270c8c69c52991b,1714287804413,1714287804415,2,0,0,-1,currencyservice@POST@/hipstershop.CurrencyService/Convert:0|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:1|,currencyservice@POST@/hipstershop.CurrencyService/Convert:228|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:240|
10770,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,1585b1493ec76cd0f02917cf6608e0a4,bb0fcf550a9d8ceb,f3f0768c80041c20,1714287804238,1714287804326,88,0,0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:233|
10801,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,2fdc74e6b0583ff42f7a1f4d01a0f943,31de89fcb454a2b2,78769bcd78dd3892,1714287804233,1714287804235,2,0,0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:1|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:224|
10802,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,1585b1493ec76cd0f02917cf6608e0a4,8be63fe8f07b6e99,bb0fcf550a9d8ceb,1714287804303,1714287804306,3,0,0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:1|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:226|
10880,us-west-1,currencyservice,POST,/hipstershop.CurrencyService/GetSupportedCurrencies,1585b1493ec76cd0f02917cf6608e0a4,971f3f4eaae341da,f3f0768c80041c20,1714287804380,1714287804387,7,0,0,-1,currencyservice@POST@/hipstershop.CurrencyService/Convert:18446744073709549670|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:18446744073709549699|,currencyservice@POST@/hipstershop.CurrencyService/Convert:227|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:252|
10908,us-west-1,currencyservice,POST,/hipstershop.CurrencyService/GetSupportedCurrencies,477b7bab8198b4b2d9d3ca4d429a3fbf,869e395ffe8496d6,da79427251510eda,1714287804940,1714287804943,3,0,0,-1,currencyservice@POST@/hipstershop.CurrencyService/Convert:18446744073709549552|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:18446744073709549583|,currencyservice@POST@/hipstershop.CurrencyService/Convert:244|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:240|
11022,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,477b7bab8198b4b2d9d3ca4d429a3fbf,cbbc2d1fd3306cb6,d45f6e3758f6a7b9,1714287804879,1714287804884,5,0,0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:1|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:228|
11054,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,477b7bab8198b4b2d9d3ca4d429a3fbf,d45f6e3758f6a7b9,da79427251510eda,1714287804825,1714287804913,88,0,0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:216|
11102,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,477b7bab8198b4b2d9d3ca4d429a3fbf,b766111346ce15c2,d45f6e3758f6a7b9,1714287804866,1714287804871,5,0,0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:236|
11166,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,76856c8e969608e46a31ec8704feb0c6,ade091cd61e09704,c9439946fdfd5420,1714287805567,1714287805568,1,0,0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:1|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:237|
11191,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,76856c8e969608e46a31ec8704feb0c6,c9439946fdfd5420,e899d0bd4872f1f8,1714287805516,1714287805593,77,0,0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:236|
11256,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,76856c8e969608e46a31ec8704feb0c6,5b88746e10961cc2,c9439946fdfd5420,1714287805533,1714287805539,6,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:219|
11266,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,477b7bab8198b4b2d9d3ca4d429a3fbf,a61a16a8c9da32f8,da79427251510eda,1714287804920,1714287804933,13,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:227|
11282,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,76856c8e969608e46a31ec8704feb0c6,224990a5b9b9f208,e899d0bd4872f1f8,1714287805602,1714287805624,22,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:235|
11321,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,76856c8e969608e46a31ec8704feb0c6,a95d039ff80ac605,c9439946fdfd5420,1714287805555,1714287805557,2,0,0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:247|
11330,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,477b7bab8198b4b2d9d3ca4d429a3fbf,a21f8fdc893c20fb,d45f6e3758f6a7b9,1714287804899,1714287804903,4,0,0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:224|
11414,us-west-1,currencyservice,POST,/hipstershop.CurrencyService/GetSupportedCurrencies,76856c8e969608e46a31ec8704feb0c6,8868f1c244970d7c,e899d0bd4872f1f8,1714287805637,1714287805645,8,0,0,-1,currencyservice@POST@/hipstershop.CurrencyService/Convert:0|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:18446744073709549481|,currencyservice@POST@/hipstershop.CurrencyService/Convert:229|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:228|
11443,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,76856c8e969608e46a31ec8704feb0c6,5dff3c1819fb3fc0,c9439946fdfd5420,1714287805579,1714287805582,3,0,0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:216|
11499,us-west-1,sslateingress,POST,/cart/checkout,76856c8e969608e46a31ec8704feb0c6,6a31ec8704feb0c6,,1714287805506,1714287805666,160,0,0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:237|
11616,us-west-1,frontend,POST,/cart/checkout,76856c8e969608e46a31ec8704feb0c6,e899d0bd4872f1f8,6a31ec8704feb0c6,1714287805511,1714287805658,147,0,0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:238|
11688,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,b1a27bd9fec4ac62b33e655b86492fe9,1717c917ceaf7ae4,9a38a629c7d3e69a,1714287806252,1714287806280,28,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:263|
11705,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,b1a27bd9fec4ac62b33e655b86492fe9,e9d9c862fbb11b89,9c513deab0df2ce0,1714287806233,1714287806238,5,0,0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:2|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:247|
11735,us-west-1,currencyservice,POST,/hipstershop.CurrencyService/GetSupportedCurrencies,b1a27bd9fec4ac62b33e655b86492fe9,f43406393f55726a,9a38a629c7d3e69a,1714287806286,1714287806293,7,0,0,-1,currencyservice@POST@/hipstershop.CurrencyService/Convert:0|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:18446744073709549336|,currencyservice@POST@/hipstershop.CurrencyService/Convert:242|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:238|
11776,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,b1a27bd9fec4ac62b33e655b86492fe9,9c513deab0df2ce0,9a38a629c7d3e69a,1714287806136,1714287806249,113,0,0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:2|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:224|
11864,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,b1a27bd9fec4ac62b33e655b86492fe9,8b15c7f55e5d51d5,9c513deab0df2ce0,1714287806201,1714287806205,4,0,0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:2|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:243|
11962,us-west-1,sslateingress,POST,/cart/checkout,b1a27bd9fec4ac62b33e655b86492fe9,b33e655b86492fe9,,1714287806115,1714287806305,190,0,0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:237|
12002,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,b1a27bd9fec4ac62b33e655b86492fe9,0a9a71ac6cb2f127,9c513deab0df2ce0,1714287806177,1714287806184,7,0,0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:252|
12027,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,b1a27bd9fec4ac62b33e655b86492fe9,e66d31f3eace4c6e,9c513deab0df2ce0,1714287806139,1714287806148,9,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:240|
12069,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,28d0933505b7b296abb77bc15fd41338,c5b3a75d840b2e29,6647e41de3739249,1714287806911,1714287806922,11,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:241|
12116,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,f117356661a071a1aa1046e5504a9782,16c9cc1f1bdc3907,ecd29b814de808a7,1714287806953,1714287806956,3,0,0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:239|
12117,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,28d0933505b7b296abb77bc15fd41338,506b992422c1a199,6647e41de3739249,1714287806968,1714287806974,6,0,0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:241|
12150,us-west-1,frontend,POST,/cart/checkout,b1a27bd9fec4ac62b33e655b86492fe9,9a38a629c7d3e69a,b33e655b86492fe9,1714287806125,1714287806301,176,0,0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:238|
12170,us-west-1,frontend,POST,/cart/checkout,57f102a9256f1f4d0034550d7763632b,6124cda2e81d0f43,0034550d7763632b,1714287806847,1714287807004,157,0,0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:234|
12173,us-west-1,frontend,POST,/cart/checkout,f117356661a071a1aa1046e5504a9782,120e392ff4b234b8,aa1046e5504a9782,1714287806873,1714287807017,144,0,0,-1,frontend@POST@/cart/checkout:3|,frontend@POST@/cart/checkout:238|
12194,us-west-1,sslateingress,POST,/cart/checkout,57f102a9256f1f4d0034550d7763632b,0034550d7763632b,,1714287806836,1714287807008,172,0,0,-1,sslateingress@POST@/cart/checkout:2|,sslateingress@POST@/cart/checkout:239|
12196,us-west-1,sslateingress,POST,/cart/checkout,28d0933505b7b296abb77bc15fd41338,abb77bc15fd41338,,1714287806884,1714287807036,152,0,0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:238|
12303,us-west-1,sslateingress,POST,/cart/checkout,620a4b9392f6ebb77a9bf34bde720f8c,7a9bf34bde720f8c,,1714287806998,1714287807143,145,0,0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:235|
12321,us-west-1,frontend,POST,/cart/checkout,28d0933505b7b296abb77bc15fd41338,a95050d19167a14f,abb77bc15fd41338,1714287806893,1714287807031,138,0,0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:238|
12366,us-west-1,currencyservice,POST,/hipstershop.CurrencyService/GetSupportedCurrencies,620a4b9392f6ebb77a9bf34bde720f8c,10f47303554a875b,d249c6cdacd8994b,1714287807130,1714287807133,3,0,0,-1,currencyservice@POST@/hipstershop.CurrencyService/Convert:18446744073709549066|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:18446744073709549120|,currencyservice@POST@/hipstershop.CurrencyService/Convert:253|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:234|
12391,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,57f102a9256f1f4d0034550d7763632b,2dc9c5897f313224,6124cda2e81d0f43,1714287806948,1714287806979,31,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:3|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:242|
12395,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,28d0933505b7b296abb77bc15fd41338,520cdbbcbd27f05a,a95050d19167a14f,1714287806996,1714287807012,16,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:2|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:233|
12418,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,57f102a9256f1f4d0034550d7763632b,c7ab47bd7f6e81fb,5c8aedc06740bd44,1714287806919,1714287806927,8,0,0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:228|
12434,us-west-1,currencyservice,POST,/hipstershop.CurrencyService/GetSupportedCurrencies,57f102a9256f1f4d0034550d7763632b,c3ebb87220f10f0b,6124cda2e81d0f43,1714287806996,1714287806999,3,0,0,-1,currencyservice@POST@/hipstershop.CurrencyService/Convert:0|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:18446744073709549194|,currencyservice@POST@/hipstershop.CurrencyService/Convert:233|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:254|
12438,us-west-1,currencyservice,POST,/hipstershop.CurrencyService/GetSupportedCurrencies,f117356661a071a1aa1046e5504a9782,e74cc917945f12e5,120e392ff4b234b8,1714287807006,1714287807012,6,0,0,-1,currencyservice@POST@/hipstershop.CurrencyService/Convert:1|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:18446744073709549193|,currencyservice@POST@/hipstershop.CurrencyService/Convert:232|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:259|
12440,us-west-1,currencyservice,POST,/hipstershop.CurrencyService/GetSupportedCurrencies,28d0933505b7b296abb77bc15fd41338,124fece9f7228813,a95050d19167a14f,1714287807019,1714287807024,5,0,0,-1,currencyservice@POST@/hipstershop.CurrencyService/Convert:1|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:18446744073709549188|,currencyservice@POST@/hipstershop.CurrencyService/Convert:232|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:257|
12464,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,57f102a9256f1f4d0034550d7763632b,ba5eb1cfb25f45f7,5c8aedc06740bd44,1714287806905,1714287806906,1,0,0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:1|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:236|
